chromosome coordinate	FPKM
7:140706874-140711339	5.4898
5:163112214-163119453	2.71844
3:179351423-179353221	0.422313
1:209789259-209825574	2.23375
3:132109643-132112571	0.0726079
6:105591483-105598801	0.369935
8:170032981-170037679	0.93358
5:3093912-3094348	0.310228
10:16940987-16941548	1.42326
6:159858341-159859883	0.103059
2:159877008-159879201	0
7:2584957-2592679	8.55743
9:130513486-130516619	17.3639
10:104804521-104805370	0.455599
10:116860754-116863190	66.199
8:67718098-67735146	0.505663
10:66013629-66022510	10.6033
7:52837500-52840130	0.534552
8:67718098-67735146	13.732
10:148101347-148110611	2.663
10:115532955-115533551	0.269308
8:2153646-2155469	2.47926
5:74759265-74762982	16.2117
1:10673928-10679346	1.30433
10:130620218-130622989	2.85286
1:211879252-211896231	23.0665
6:92813289-92815990	67.2706
1:41427634-41431457	0.0786333
3:230536113-230538220	0.468146
9:141434878-141438278	0.0263848
8:129847606-129848814	0.0859058
1:41427634-41431457	0.710173
2:2807510-2812308	4.75223
9:125869380-125869731	51.5909
10:130625337-130628466	5.78619
5:163119533-163122972	1.88705
10:148101347-148110611	8.95101
4:173553868-173554855	7.76542
3:197713770-197717126	0.0664063
2:2816362-2817797	7.26484
6:160333153-160335343	0.431974
1:56569007-56573612	6.73376
8:129857743-129861292	0.740546
9:130508419-130511000	2.91922
1:243146802-243147047	2.62068
9:125837822-125845332	0.0754582
9:133391325-133398430	10.878
2:2819589-2822760	2.51112
6:43973593-43977392	4.89021
5:216310519-216312895	6.47769
3:230523606-230528190	11.1488
2:3923302-3934103	14.2147
7:163371036-163375467	5.23439
1:41468888-41473581	37.9335
1:56564394-56567128	8.21687
7:152684995-152692349	6.49281
3:167430556-167434551	5.89102
9:140185222-140187178	0.777642
7:2997299-3007755	21.679
8:175508048-175509443	0.124868
1:56558220-56562800	4.67985
8:26881887-26883485	0.551751
3:167437243-167446866	7.46179
2:1774846-1780439	9.46954
10:144956387-144959180	0.893524
4:5149610-5150695	0.245015
4:196808115-196813814	2.47636
2:30970062-30970842	1.44777
3:223232747-223234365	1.87466
2:30966696-30968023	0.351391
2:212536221-212541141	18.2242
8:5159967-5162055	4.80904
2:53844492-53846005	0.167966
6:155392419-155395291	85.2405
2:18987883-19026415	18.895
4:82150856-82151328	2.65418
6:141040995-141041952	0.432478
4:5153162-5154479	6.60995
2:190380877-190381726	0.0593728
7:3008407-3009367	20.102
2:212544630-212548072	1.58132
9:122553510-122558865	4.32225
7:3022265-3023029	54.8101
2:212548464-212551982	1.08682
6:30773389-30773986	0.0805229
8:1370961-1374720	22.8658
1:251250282-251251535	0.0540068
1:41956653-41966584	10.9346
9:62147643-62159894	0.0837965
1:3648954-3651846	0.0495245
6:128328524-128328958	0.382063
3:160512466-160515039	13.1813
1:221785672-221789403	0.0177496
5:180173355-180181873	0.0315394
1:41480269-41483936	0.431396
7:139469232-139471277	1.41173
7:46289517-46290521	1.90951
6:134137145-134143314	2.08024
10:79744868-79753713	32.5351
10:6588507-6594700	2.78336
2:42957792-42959684	0.828676
8:6701371-6706853	16.9141
8:141927625-141932624	5.46475
5:70023296-70028854	145.268
1:147343801-147353390	6.53271
5:180184028-180186829	0.498488
10:4510800-4515804	0.0463107
10:5447383-5449001	0.0887689
10:120823845-120828918	6.67714
1:81777187-81778493	1.36668
1:3645522-3648807	11.605
6:89682251-89693247	40.1289
5:204742400-204743090	0.159801
8:141927625-141932624	18.0429
10:5458364-5460943	0.274198
9:115596539-115601997	0.0344824
8:104902928-104904891	13.0186
6:128299645-128309191	10.5166
3:228996803-228998652	0.117482
6:155396390-155402553	8.97902
3:160515586-160518644	10.2522
7:7410113-7413460	12.9036
2:143468656-143470862	0.65444
1:79703252-79707015	0.783657
2:143471166-143472101	4.10307
5:196175042-196178262	4.55134
7:7414203-7416229	0.35806
3:110251830-110254228	0.289294
1:147362341-147363086	0.139127
6:155404218-155406377	10.4002
7:7418371-7423354	10.4816
8:89080381-89093583	23.757
4:155910324-155911806	0.204423
8:174763164-174763803	0.676581
2:39279827-39281546	0
1:243987410-243991936	0.296313
3:19246911-19250084	28.0797
8:6508431-6510584	42.4608
2:2420125-2421959	1.01538
1:264962377-264986784	7.87784
1:268876933-268881637	21.134
8:174759995-174761849	0.360376
3:160575856-160580342	3.89791
3:167478878-167488255	15.3771
4:5093410-5137340	0.0656565
3:117861088-117862131	0.79927
8:75641961-75645943	22.7855
3:59402853-59403669	2.55249
4:5093410-5137340	479.772
4:155907660-155908892	104.618
2:10472467-10476899	21.1281
8:6510964-6513180	0.0391526
6:1143275-1147471	0
9:29574087-29576926	0.0280955
6:90950324-90951286	0.841402
7:152699762-152700567	4.85043
4:135497823-135498187	1.21422
2:54028153-54043327	4.59948
4:136936000-136939330	87.4784
3:19250144-19255632	2.10395
7:42298652-42301599	31.8151
4:177381961-177385088	0.0243345
3:85659560-85663504	4.35539
4:213961462-213964607	5.01105
10:4306974-4309217	0.2596
1:244006936-244013214	0.518857
8:125308561-125317107	11.8509
2:20400705-20402331	0.119236
10:4313160-4315647	0.0556957
1:257994566-257995838	3.6395
8:125305204-125305824	15.7551
8:113064530-113068514	3.36547
5:167347514-167348479	4.92182
8:125299767-125302400	0.415539
2:10477303-10479869	294.355
9:92311408-92315276	38.6454
8:6102791-6151038	12.7342
7:143049520-143050704	94.0009
4:72386557-72388179	0.963554
5:198193874-198198340	1.68812
3:147936311-147938090	0.350751
9:126596788-126600349	1.06908
4:184541304-184552118	11.7953
8:125294564-125299046	1.7372
2:20393499-20397524	0.068007
1:268883168-268885414	0.586816
5:18628892-18635533	26.473
1:77144728-77146171	3.71402
1:79716662-79732328	2.77245
1:268897229-268898036	1.12656
9:114019977-114025207	48.8594
8:113008264-113010860	10.9584
9:70088201-70088432	7.20489
8:3572972-3576881	22.4583
7:135208118-135211418	9.57808
2:36838774-36842537	1.04531
8:85306613-85317225	4.15169
2:37415341-37419186	12.9401
1:225341942-225345923	0.123655
7:2437074-2437817	0.0579286
2:4204205-4207300	14.1242
1:79733617-79738782	1.21061
2:36833208-36838151	231.899
1:223319600-223320319	20.9593
9:139961780-139963488	2.54014
1:79752404-79756496	10.0539
1:223307425-223308159	1.71933
4:202497852-202502806	0.173097
2:36824113-36825732	0.212535
3:192496984-192504121	15.7813
1:196585800-196590059	23.1072
5:77589923-77591204	0.0395795
5:199388783-199391155	0.073688
7:164234829-164235658	1.38162
4:168743487-168746616	0.372765
2:56308619-56314367	4.09883
5:168449382-168450781	0.914789
5:18992633-18995244	15.7672
3:197506715-197509018	12.2889
4:160956637-160959568	0.0397253
2:152107986-152108271	1.89821
10:118087219-118099499	0.0279633
6:146895130-146899666	24.0093
8:168021547-168025514	20.3412
1:297862099-297868338	8.32772
2:183618528-183619528	0.405684
3:183485032-183490390	12.1659
8:69997151-69997538	0.445848
9:152817508-152821309	4.91259
3:4345668-4356303	28.4765
8:70011652-70012780	0.0665234
8:149257795-149260133	23.09
3:218897670-218903527	7.77677
8:168019889-168021111	1.15113
10:118101257-118138677	2.23429
5:216218624-216221842	3.44428
7:164239282-164242847	1.17914
4:168739233-168740533	1.98042
4:204110798-204111944	3.09108
4:26180432-26183660	15.7725
1:257998949-258005932	26.4704
3:218893372-218896628	1.38945
5:110010531-110013072	0.179225
3:4339913-4345546	18.9708
2:10480117-10485731	17.5352
4:26163347-26166809	1.52647
3:197516991-197521537	13.2479
6:100248361-100249675	0.186039
6:97088033-97097108	56.8589
5:217701011-217703024	0.0446012
4:5093410-5137340	6.41447
3:19255637-19261347	3.97977
2:15140828-15141833	3.75703
1:196593675-196596897	0.301998
5:203651898-203655593	21.0278
8:156439289-156442352	17.7148
7:125320259-125322290	0.0358598
3:166243890-166246698	0.752992
3:122880459-122883410	7.25814
9:131843233-131849200	9.12319
10:122288768-122291256	2.34188
1:196638428-196642667	16.2914
10:71159381-71163404	1.73589
9:119443262-119444157	7.29715
3:52811648-52813071	10.4368
5:203646188-203650857	5.70285
8:168823636-168828313	0.144356
3:218891347-218892450	0.533729
1:196643028-196644546	0.119947
4:134271017-134272056	0.0847291
1:196672784-196676171	0.0249847
2:10488616-10490962	3.26093
1:297862099-297868338	1.41424
2:10494822-10497925	4.01737
3:75129144-75129630	21.6678
7:108534748-108535532	8.39406
7:152677891-152679966	1.13746
8:74938635-74939549	24.0258
1:142703237-142720948	28.3892
5:195481568-195484639	0.488252
1:254560003-254561310	0.383333
6:103580853-103592426	4.37088
1:220201260-220204350	27.1368
5:9994225-9999049	2.23988
1:294126221-294130624	0.0115521
1:228262783-228264914	3.82101
4:189587433-189591771	0.538719
2:167205348-167206978	2.74609
3:101957768-101964970	28.1788
2:178661817-178666246	2.5829
6:136360204-136363979	3.52572
2:204553094-204560430	7.67047
7:112469496-112471651	1.83711
4:10246554-10251329	5.08523
3:154124372-154125121	3.17723
4:189600256-189600828	2.02512
2:165030927-165033291	1.71473
3:144600995-144603477	1.89201
1:294132720-294137036	2.43485
7:44133906-44136926	1.02433
3:101955823-101956553	2.30686
6:136360204-136363979	0.514228
2:106286426-106287698	128.852
3:101954824-101955448	0.236883
8:65244122-65246824	37.3234
2:30810287-30812976	1.38936
10:102012159-102053925	0.0229583
2:204565189-204566929	0.405063
7:28356605-28361127	18.6308
10:114869409-114870649	0
2:10512813-10515303	0.182009
4:64202477-64218430	10.6464
6:103574783-103575632	4.52546
8:110238073-110238674	13.4539
5:208895709-208901046	3.96532
6:144658374-144663314	5.0716
5:9984500-9986210	0.125811
2:192973338-192975459	0.0346174
1:294137806-294138738	2.39286
5:208891469-208892610	0.0707754
4:80166618-80173813	21.3022
2:106307576-106308262	0.100465
5:9971666-9976046	4.24335
6:100922666-100924180	0.184119
2:150613261-150628485	3.05759
6:35090975-35091502	42.2483
3:129079087-129082640	13.2216
5:196141331-196142725	1.03642
1:16694487-16698692	0.755014
9:146425665-146429448	2.0181
4:17087183-17096848	50.4166
8:166410385-166418785	0.795151
1:205999166-206003218	27.7882
2:204337340-204339209	72.1199
2:102257518-102259181	0.0309256
5:33819023-33824962	15.8756
4:206076147-206080820	0.113981
8:166410385-166418785	6.98233
8:139630134-139631894	2.07484
5:9951458-9952608	36.0355
5:196145137-196146925	0.208174
4:206076147-206080820	0.163209
3:129085424-129086821	0.193309
3:90693170-90705144	8.28942
2:10531048-10535293	8.77452
3:90707545-90708459	0.158811
1:14288358-14288941	0.243368
3:129086958-129090165	1.14129
9:3287414-3289369	0.0299439
7:117089263-117089953	0.0590489
8:166403196-166409085	7.29706
1:258045424-258048187	2.87859
7:11608450-11609611	0
5:54135414-54141861	0.0362741
6:138818979-138819377	0.185037
5:90529863-90530518	1.98982
1:288267536-288269662	0
7:144904995-144907474	1.22739
1:288261015-288266253	1.76292
1:258045424-258048187	4.73451
2:144719578-144722671	0.368616
7:36622696-36630625	0.0435223
7:36633630-36633948	0
1:290139769-290161386	23.8832
5:200875677-200879083	6.73991
6:153665938-153667103	0.088868
7:47594160-47599437	0.161658
1:38725744-38739788	12.1287
10:10194501-10196450	0.0742858
5:210888351-210891252	1.70312
8:21698776-21700131	0.0488199
8:169687602-169688894	12.6601
1:63098165-63100360	1.11011
2:160263091-160263891	0.170484
2:195540467-195542349	0.0412761
9:60449779-60452290	0.322717
7:57743844-57744791	0.847281
4:180264114-180265315	0.158476
6:135643874-135644601	0.733691
4:153749854-153753146	34.6288
4:180270970-180272072	0
3:2503832-2525779	14.6328
8:21707276-21707909	1.61624
3:26329269-26329931	0.093395
1:38719125-38720992	84.2155
4:74018886-74022453	0.305987
2:44553001-44562139	15.0666
5:210880081-210885394	11.6486
8:169691315-169694676	8.57504
3:189214277-189215386	0.122183
1:287514562-287516755	0.532747
3:189211803-189213015	0.691055
3:179804577-179807286	3.44848
3:211763650-211765140	0.803959
3:211757029-211758542	0.744593
5:210866449-210870026	6.23068
2:204328535-204336045	0
4:153772807-153774350	2.70097
2:204323689-204327601	3.61105
1:69019789-69025372	0.635991
2:129302556-129308642	2.00778
4:40701345-40705180	1.54668
2:226224316-226226400	4.02362
8:132717641-132719231	101.544
9:25386482-25390940	1.00709
7:9204076-9207814	3.98208
7:24151508-24152227	1214.51
8:111722039-111730019	1.80585
1:69019037-69019313	0.488396
3:139666233-139669245	0.0985202
8:159254757-159263818	44.7699
1:23779706-23781288	2.93445
4:192729125-192732309	4.66888
6:121120365-121128937	19.5818
10:116796173-116805871	10.2942
5:200825633-200829942	1.04088
2:134842-139880	47.6175
9:146062601-146071470	0.258045
3:139672837-139676283	0.21314
9:11627634-11630361	2.29768
1:23795560-23796524	1.40683
1:126337039-126337849	0.274641
1:128999988-129019065	14.2093
9:14200644-14202039	0.12946
5:17859741-17863444	17.19
1:38719125-38720992	0.0613751
3:226572520-226577492	2.75187
6:135959553-135964731	0.140952
1:239115950-239117811	0.313922
9:146083612-146087184	2.17066
4:121254771-121255125	0
4:36877302-36884877	1.05215
5:200821812-200825175	19.9935
7:9201071-9202357	0.530782
1:128999988-129019065	0.350572
10:132086112-132091482	0.0243554
7:9196670-9200353	19.6951
10:132093428-132094904	3.05305
4:36877302-36884877	308.525
4:214375090-214380243	14.3676
8:99590138-99597201	21.0029
10:132423638-132424992	15.0175
3:173688484-173699296	12.8203
1:87296058-87301555	0.0192864
1:269023129-269026101	11.9022
2:3433018-3433460	0.454876
10:64991662-65000897	11.7028
5:209524639-209532711	7.89904
1:8942631-8945089	0.355064
2:44330495-44336261	3.65892
3:188276959-188283703	0.230946
5:200775246-200780151	2.53063
3:188300343-188302031	5.89493
7:159462825-159467729	13.8025
3:46978467-46988602	1.33062
1:8945348-8946887	0.259515
3:47957713-47964158	79.931
3:173688484-173699296	19.8189
1:8972307-8976833	60.0958
2:203900313-203902461	0.697555
10:132098076-132099489	0.572955
2:3405514-3407063	0.254448
2:176000644-176001838	8.42861
1:269026352-269030417	5.47204
2:3396663-3402959	7.49234
1:8978679-8980537	51.5951
4:50858839-50859056	0
2:3389844-3396062	27.1126
1:211679346-211680932	6.61388
3:188316882-188318288	0.772262
3:188318909-188325562	0.30018
1:270124590-270135580	4.08138
3:96221510-96238094	8.74424
3:188318909-188325562	0.0772394
4:131465842-131466651	0.159053
1:269035041-269037767	13.5697
10:114655391-114659851	0.704452
3:188318909-188325562	27.5494
10:91769767-91770286	0.11554
3:218727006-218745183	60.2558
2:173244257-173251172	11.8128
8:91384942-91391404	59.3383
9:48738798-48747460	22.1493
9:43122693-43125766	0.0308703
1:218285784-218286520	5.92291
4:152469924-152470749	0.16056
3:213800452-213804523	0.31002
6:74070315-74074099	0.155407
9:14154826-14156886	1.72034
8:24719638-24722490	24.8855
10:126489799-126495107	5.49382
8:104460885-104464505	2.23735
1:220116292-220118099	0
8:39121583-39127702	3.1895
1:85841972-85843614	0.213333
4:141091618-141096521	0.753419
5:58608958-58611375	2.79329
9:43114594-43121822	1.98226
9:14149995-14152647	24.8005
1:85829899-85834581	0.305264
6:74070315-74074099	12.4307
4:141089525-141090502	0.836205
8:166372283-166377485	12.7546
8:134078120-134085252	3.12851
1:290130903-290135727	11.5598
9:148477234-148479976	0
8:91384942-91391404	4.20884
1:211670375-211674797	17.3379
4:185379215-185383845	0.843495
3:213786980-213791357	8.3561
3:192019788-192022335	0.0314243
2:119292713-119295641	0.091581
3:188328659-188331609	11.6764
4:185377306-185378479	0.179237
2:139185151-139187472	0.0266694
3:213775067-213778961	4.87563
1:290127886-290130698	0.0637525
8:146183314-146187469	1.41421
3:148833662-148846161	13.489
2:158273675-158284014	18.2725
4:176652039-176654646	0.0676535
2:3389844-3396062	6.48023
2:18202740-18217787	4.71019
3:133067970-133077051	3.62303
1:279575504-279577217	11.3652
1:292077660-292081288	10.0889
7:41539129-41540625	4.8744
10:126489799-126495107	6.22016
1:269969909-269972158	7.43257
9:104264955-104269979	4.67925
3:188334944-188337485	1.44859
1:79333650-79333860	3.09046
6:42553554-42553760	52.7666
2:173282473-173286392	75.9611
8:134063345-134074598	9.04907
4:176647391-176650969	3.29197
1:279571148-279572064	9.58032
2:171254560-171261010	6.14152
3:134285296-134289508	32.6202
1:279565503-279568404	11.9029
3:146026142-146027787	0.754567
2:3375783-3379700	4.02563
8:54541243-54545863	3.60296
8:153374914-153377610	0.0409103
2:136178039-136182899	12.5152
3:1301565-1304885	2.63169
2:49984667-49987780	121.24
1:23962962-23967526	1.32701
4:43969346-43972038	105.824
9:125052702-125059364	0.0377192
2:228343984-228344985	4.21079
