chromosome coordinate	FPKM
8:172984390-172986130	1.3465
2:206489673-206497229	15.3425
2:179449703-179458618	1.30042
3:176856409-176857970	0.390439
3:19669522-19670484	39.2129
2:214663187-214668914	0.418882
1:238623512-238628893	3.04731
5:158418956-158420518	0.0315439
2:215399477-215405696	13.2789
7:168165591-168167309	17.1398
2:9619399-9623419	0.0305457
2:214663187-214668914	1.36685
5:73170723-73173153	0.668286
2:215399477-215405696	6.82152
1:13910440-13911564	0.0763554
1:234010370-234010914	0
10:148916400-148917127	0.131794
5:73035567-73041267	0.364048
8:15579956-15595937	1.06792
4:16299089-16300536	0
2:179003324-179003699	1.26024
1:85028828-85029887	0.260467
10:32526443-32534539	0.560409
3:210376753-210379178	0.0553927
3:71562128-71564085	0.0463909
2:90029268-90030989	0.105699
1:85068459-85069819	0
5:147980291-147984699	4.94354
9:15365184-15366515	2.01066
7:10569254-10576278	2.73243
9:15366768-15368697	0
8:36685590-36689811	0.39162
1:278033266-278034975	1.47002
7:27224506-27226702	0.140126
9:145760506-145767871	1.57393
1:66368908-66372513	0
1:66363742-66366189	0
3:148214730-148218796	4.30807
1:202395606-202409748	2.83477
7:163111473-163113041	0.0254188
8:169532756-169534484	0.860868
3:91419032-91433465	0
3:135695551-135697231	0.126106
8:74136654-74138223	2.72736
5:93110390-93111728	1.78798
1:278126092-278132841	4.2631
1:278126092-278132841	67.6354
5:190854848-190856441	1.31501
6:6490752-6492375	0.0423389
9:99290062-99292754	0
9:15304993-15314176	1.21954
6:49297854-49299313	0.024776
9:117390727-117396047	0.101702
4:220781740-220782331	0
4:189811761-189816146	0.387121
2:20522956-20525620	0.638196
6:133639446-133642330	0.921068
3:169113609-169117248	0.673237
1:250862853-250866463	4.57311
3:33565291-33570884	2.426
10:48351451-48354107	0
5:159944747-159947089	0.357445
2:20529695-20532641	3.74755
8:117746357-117761424	39.665
3:169043935-169046955	0.0536838
4:130769711-130772929	0
9:147055948-147058801	15.2798
2:167083073-167083782	5.45928
6:134390673-134404391	15.2111
1:50628407-50653355	4.26233
2:189225427-189226150	0.415169
2:189225427-189226150	1.19161
3:169715797-169719336	2.95573
3:169722779-169723417	3.09031
3:169734387-169735412	0
10:115715596-115717549	1.30454
2:11099956-11102613	1.49681
9:128175097-128177908	28.6183
1:10693414-10696796	2.08904
1:2428331-2435658	8.8009
1:285978668-285981839	17.25
6:111237312-111238646	0.472988
2:8177561-8178485	0
1:285978668-285981839	29.5495
6:111248554-111250606	0.877038
1:285963475-285972528	11.9238
2:203521403-203523650	0.0645771
6:111253707-111260162	12.1703
6:31656010-31661730	0
8:164429665-164431130	2.54796
4:220829123-220830705	0
7:9047745-9048667	4.175
6:70870947-70873509	0.102395
5:192435126-192438760	18.6261
5:192429562-192434507	2.06523
2:7764499-7770546	0.0910987
5:192426558-192427577	0.0367146
10:91356651-91359020	0.0357745
9:96703998-96704853	0.555553
6:38771655-38775564	2.66522
6:50938805-50943361	881.831
1:164555548-164557988	0.401156
6:50948092-50949116	2.63206
2:62471750-62474281	0.162018
1:255639237-255646058	0.0412131
1:190600744-190603189	0.601783
6:66330286-66330933	3.35103
4:223714363-223716420	0.0635004
1:270833165-270836979	7.99309
7:9528095-9531076	2.93278
2:51100566-51105074	6.72011
1:191852367-191856417	4.47283
1:26331489-26332621	0.0709443
5:44097214-44107184	0.0535487
3:72883424-72892321	16.912
3:72930852-72932935	0.357953
4:68506587-68507453	0.229647
4:68512597-68515645	147.049
4:42281457-42286872	8.5254
5:56911933-56912728	0
5:56939032-56940046	0.673811
9:152860816-152866554	115.818
6:124960320-124962797	1.1069
6:109391738-109405369	36.4744
2:180525709-180527829	1.62554
9:93909401-93911421	0
1:249904582-249905960	0.0575679
9:152860816-152866554	215.144
3:184278113-184282019	0.974054
3:184312958-184314337	0.184281
5:45126838-45128527	31.1391
1:278508904-278514947	9.62596
3:200406585-200416659	0
3:213298400-213303662	1.60708
3:204093931-204098418	4.02028
3:213387954-213392100	1.21224
9:116944786-116945249	1.08539
2:73007292-73019522	1.79502
9:153187401-153189866	0.212749
9:153193947-153194452	0.29478
10:117201072-117214442	13.3877
2:39425346-39428132	10.0761
1:514920-526846	0.0499067
1:514920-526846	5.15048
1:259817079-259825409	0.8759
1:259817079-259825409	0.52694
4:198867574-198869584	1.40225
10:129100554-129102060	1.28946
10:129121566-129123614	2.75802
2:119747136-119748146	0
5:16503658-16504592	1.8589
1:223677712-223677983	0
10:96759870-96761276	69.0001
1:63891259-63897736	10.1424
5:196246329-196247988	0
5:30836733-30840238	6.80862
7:171482360-171486120	8.21833
8:124434478-124435152	0
5:143954049-143955796	0
8:160977902-160979738	2.57934
7:171482360-171486120	1.14722
5:23021470-23025066	0.0123352
2:233913445-233917819	19.8699
5:147080229-147087541	0
2:233895188-233896021	3.49816
7:175861744-175863458	0.0498154
3:145956064-145956544	0
9:149997325-150009049	7.76125
7:175864059-175864991	0.270478
9:149993449-149995688	1.72109
9:149990369-149992602	5.63666
7:102418018-102421014	0.0609183
9:105426714-105429044	11.4416
5:953118-958337	2.08798
5:198520869-198527351	59.7207
6:4593923-4613754	11.1348
6:4635549-4639615	14.7374
9:114035324-114038390	33.3416
9:114045697-114065209	74.1243
9:126630633-126643659	0.481453
5:52019500-52023096	0.280295
9:37135315-37138852	0.0958083
2:24657476-24663480	10.0802
5:174988526-174990580	1.11181
1:192282098-192282295	0
9:126644792-126645195	4.07598
6:104963321-104965389	0.0788629
6:52221371-52229346	0.538444
10:20699313-20716048	83.433
6:148101673-148109436	0.0509994
5:122639242-122654881	50.2479
8:75414352-75416956	0.0829029
1:278989046-278989837	0
2:166083426-166093331	33.6362
1:127974683-127975627	0
8:35000713-35003793	0.634042
8:35000713-35003793	0.545355
1:75680373-75689491	0.561517
8:162589966-162591866	0.0819201
1:24742644-24744395	0.501967
1:24734480-24737194	0.223302
2:45966873-45967865	0.950184
3:203868677-203870322	0.741168
3:203864923-203867229	0.239671
2:45943335-45946163	0.0705275
1:274243951-274267364	13.4175
7:175560054-175567842	2.12804
9:107333863-107335122	0.240991
2:28976877-28979755	2.19271
6:10165957-10168264	72.0494
3:57208275-57230236	27.2334
6:159379754-159386097	0.717008
5:181390094-181395720	0.495477
2:81140975-81142494	0.21232
1:160808685-160810744	4.78495
6:22040473-22041282	0
2:81143729-81145389	0.0782336
2:46750627-46751970	0.0855751
6:144413747-144434924	0.115232
7:112002453-112002903	0
6:144435613-144437773	0
4:174717529-174719415	0.129824
3:172852204-172856262	0
3:36592590-36593813	3.99125
8:142844463-142847018	0.0943546
3:127189998-127220350	0.323186
3:172852204-172856262	0
1:196371272-196374150	0.128128
5:74188869-74190048	0.0964627
1:254061835-254068590	9.84345
1:246815165-246817310	6.25615
3:121458120-121458894	0.108019
4:133386303-133397187	0.0372916
10:90435096-90436191	0
4:3933600-3934691	0
4:133386303-133397187	1.14924
3:215929237-215932695	2.98661
4:210190454-210192502	2.55308
4:198072096-198077474	13.0181
4:211995438-211998078	6.50166
4:198078695-198080533	31.3721
5:211993397-212000103	5.75217
5:101296924-101300500	3.71445
4:194112156-194114320	2.77392
5:215701286-215703407	31.1667
3:125423728-125427121	1.36741
1:35148625-35149819	0.0551462
8:30124706-30127271	4.66109
6:48730903-48731889	0.345956
4:198764628-198773748	3.17562
1:172120038-172128491	0.398731
7:103840266-103845503	0
4:76069679-76080502	0
2:183295914-183298206	24.1145
5:185666541-185668607	0.834696
7:89994241-89997226	0.247903
7:89994241-89997226	0
4:76048743-76049352	0.252793
10:117676392-117677525	12.6337
10:117659320-117662333	0.0360516
7:90992913-90996004	0.175274
5:3142366-3147608	8.92683
10:117650863-117655737	0.0338824
8:9265822-9266766	0.185199
10:117643292-117645427	0.0243672
5:125802057-125817596	0.549971
7:175636968-175637963	0.769908
8:9252520-9254718	0.550619
9:110319841-110320893	6.08664
9:110356918-110358154	0.229006
5:3155905-3158364	0.230421
1:644607-652202	41.4758
7:176525486-176535559	0.17895
5:19298124-19301282	0.263327
7:23950735-23961335	3.84829
5:19301796-19304686	0.128571
10:80568603-80577409	0.0964744
4:232514377-232515087	0.420284
1:195393483-195399011	0.0140785
2:206612528-206612949	0.611878
7:2711133-2712912	0
4:102093204-102094642	0
9:134237665-134241667	16.8541
4:158442737-158443560	0.27415
4:158454069-158460936	0.00992087
2:37701544-37702934	0
2:30540468-30542215	0
2:213011742-213012336	0
7:171924144-171928901	5.025
5:14393745-14395069	0.342467
2:229286467-229287423	1.13719
8:21865588-21869045	9.33833
2:169364010-169365516	0.116806
4:172010353-172019014	4.33088
4:172010353-172019014	0.0192674
1:247865664-247869196	0
1:247872074-247874118	0.01852
6:55027719-55030155	0
8:21907477-21910933	0
2:223324495-223328181	0.347626
3:13758672-13770267	5.97245
1:139917702-139919279	9.43116
8:13044020-13044777	0
1:110637347-110639907	6.30528
4:15603026-15613201	0.341861
4:15615712-15617639	0.465716
3:183304205-183304828	0
3:183281608-183288504	0.248422
1:15168788-15171560	23.7045
3:222582854-222584403	0.722384
1:74614800-74617561	0.0857501
3:222587372-222590134	0.253912
1:74619195-74621260	102.478
3:222587372-222590134	0.0944668
3:222594452-222596230	0.467584
3:204991935-204997809	0.589622
8:163653907-163656498	2.47589
6:88701558-88711918	0.806934
9:12718542-12721270	0.0467542
7:11127928-11134326	10.5475
6:120177870-120178765	0.135785
1:264511984-264515023	3.63203
7:158748635-158750084	3.8599
7:11136866-11144040	2.39139
7:11136866-11144040	0.650602
6:166340886-166342832	0.209241
4:188857584-188858610	0.144153
7:11146637-11152649	3.82352
5:206307946-206316209	9.51073
6:122126067-122126825	2.54669
7:110297914-110302455	1.26592
6:36482951-36484106	0
6:36485687-36489904	111.804
2:103680544-103682621	1.26121
6:114985605-114998284	6.50963
8:36069800-36077165	0.0699568
4:134920736-134924555	0
3:89632874-89636580	0.143695
3:89612320-89613211	0
8:8119202-8129694	52.0557
2:5098450-5099342	1.32285
4:189769412-189773416	0
6:34602465-34604734	0.441265
6:8097362-8102256	0.635327
9:100188447-100191000	0
3:15212254-15222203	40.7388
4:6685883-6686446	30.9731
5:186726199-186730209	29.7685
6:161010457-161010883	0
5:186732963-186735665	0.0200018
6:161020245-161029090	0.06825
2:77494411-77495148	8.07336
5:86823953-86848300	5.74144
2:4414921-4415572	0
3:15235782-15236807	2.45517
3:15237043-15237956	1.06909
4:226264987-226265399	0
8:166178031-166185993	25.5095
8:4867625-4884606	4.11044
8:104770562-104774039	6.13695
3:47128674-47136779	0.0143391
4:58509785-58510276	0.503621
1:95658113-95659145	0.0343957
5:111340442-111342676	0.43131
5:111336940-111339569	0.302841
9:25086131-25089397	0.0325247
7:143250772-143253715	10.1683
4:194937809-194943980	1.69098
7:143250772-143253715	2.60486
2:130739975-130749021	22.4748
2:163938642-163939749	2.65196
8:166105183-166107186	0.222552
5:126447990-126453731	0.0415596
6:22558785-22559243	2.65742
9:958652-959493	1.64402
5:205839219-205841246	0.310505
7:157907061-157937456	25.8287
2:114496951-114497765	1.06363
3:200993882-201002676	12.3001
4:43818974-43821107	0
8:110245996-110250633	4.70989
7:33001972-33002446	1.45753
8:110245996-110250633	10.5017
2:185644519-185646189	0.254167
1:165227929-165252900	0.149649
5:63712295-63713912	4.15125
10:128863027-128864550	87.2288
2:172077359-172082637	60.1441
1:283719969-283720777	0.277771
6:103857604-103858686	17.5983
6:103866327-103869085	16.6401
5:87768920-87790572	20.488
5:87792560-87792758	0
8:39208504-39211382	33.0919
5:197778368-197779124	0.208404
8:137142056-137164518	5.52454
7:168089210-168092487	1.64871
6:128004360-128008158	0
2:198501739-198508619	0.357968
5:208060684-208065128	3.91161
9:98370607-98373322	0.014368
3:89447904-89449216	0.0271164
5:47816243-47828111	21.0544
9:118120780-118130288	0.00597886
2:224864048-224869301	0.368112
7:28325971-28334835	0.417564
3:164765421-164771858	0
3:164773569-164780048	3.43191
8:107107974-107112941	0
2:197293875-197301772	0.826262
6:136287400-136287759	13.2717
10:15405519-15408079	0.0353811
8:170032981-170037679	0.363018
3:11650315-11654374	0
4:186505501-186510686	5.00282
2:181679252-181683457	3.17749
8:170346820-170349569	0.0150655
3:123130338-123130933	0.0666727
2:229606245-229613080	1.61646
5:2887051-2888841	0.418558
8:169191126-169192661	0.241191
6:34974122-34980099	6.3506
10:102279781-102283839	0.0397828
8:130963001-130966038	0
4:234399981-234404276	2.1306
4:234398591-234399463	0
5:5048744-5049300	1.89029
5:5063243-5066285	2.04377
4:234342324-234343007	4.46564
10:53810809-53814077	0.129523
8:18447354-18451290	47.0589
1:66387643-66390084	0
5:161661113-161662356	0.0885505
5:161666626-161669508	17.1116
3:26006780-26008837	0.0441843
2:202746974-202752045	19.6214
4:232306033-232311254	5.6374
3:26022786-26029725	0.66894
4:232306033-232311254	0.295991
5:5888924-5892889	3.12342
5:161678554-161679566	0.40589
5:5888924-5892889	1.29785
8:116849468-116853604	0.718375
3:156800687-156815457	3.09772
4:232311546-232312091	1.16866
3:26078263-26081496	0
2:202729115-202736554	6.882
2:211665838-211669212	0.207167
5:32225436-32227344	0.805358
5:32225436-32227344	0
6:36193231-36196799	0
4:222712290-222712662	4.83407
5:194688234-194690405	1.3033
7:103521880-103523033	0.1586
1:280520611-280522962	0.0385143
9:27442576-27443927	0.084511
4:53676949-53678134	0
10:88609036-88616050	7.54047
1:191584714-191585572	4.02303
1:191579580-191581063	11.7023
2:42234532-42256311	0.148084
4:214502275-214503152	0.357531
2:20765567-20767537	1361.12
2:20765567-20767537	0.908044
1:117155138-117165321	4.13336
1:177768117-177770525	0.918659
5:20975010-20975969	6.36892
2:59257116-59257590	0
4:30678788-30681127	0.0746323
7:2795252-2797535	0
2:195929652-195936672	0.250953
1:39802493-39808559	5.78009
1:207188865-207189207	3.20246
2:9924507-9944971	5.73473
8:94684641-94689735	0.420813
9:88286631-88303132	1.46073
8:95420792-95435911	12.1961
6:39755407-39757348	0.25441
9:88394364-88407172	0
1:50775213-50776060	0.186136
1:50777192-50777987	0
6:27504389-27517569	9.78756
10:91173131-91173509	1.48619
6:128836308-128837382	0.261821
6:27470350-27483856	0
5:173390746-173396034	13.3455
1:120363325-120366746	0.109867
6:120450833-120453120	0.0685563
9:13928437-13930986	3.05963
2:25080011-25092180	0.114655
3:22566317-22568842	0.108001
8:168332841-168339291	3.42049
4:54562562-54563173	0.160993
2:207024398-207032003	0.893324
2:194649315-194650019	0
6:3434797-3457041	0
1:43136708-43139853	1.95257
10:89295852-89296667	4.19297
10:45545138-45545695	0
1:43105535-43107806	0
3:137713846-137714974	1.316
7:159476982-159537825	6.16109
3:156481476-156487456	25.7475
4:206636806-206640838	0
4:206618225-206620948	1.2224
5:70629355-70658389	0.583992
1:42514664-42517691	6.02114
6:119944708-119945642	0.198568
1:162350828-162394117	0.0511608
4:111256536-111262382	2.18868
10:5439511-5443771	1.67293
3:10843333-10845067	0.8366
10:100912510-100920914	7.04398
7:157709104-157710911	0
4:228371897-228374204	0.0461072
1:36152969-36155243	0.0459009
5:17193756-17195295	4.82923
1:36155685-36161378	12.1948
4:87020865-87038028	0.114657
7:155584541-155586999	10.8048
3:4571248-4573020	0
7:155588885-155591255	0
1:296707374-296710984	0.10147
8:59621508-59623358	0.227707
3:224605823-224607760	0.484138
7:142414891-142415540	22.5988
7:142416798-142421382	0.120501
1:237093932-237098915	0.0293392
8:43039143-43042140	0.0370525
3:56781390-56782724	0
8:43055529-43061837	2.74455
4:236158205-236160733	0.0787339
4:186913173-186916047	0.0214545
4:186916237-186918810	0.115398
6:134096677-134101001	9.21345
4:178137572-178139706	0
3:184363235-184365593	2.99399
8:135208444-135212407	6.48787
1:196143653-196149483	0.0705116
1:72297335-72297933	0
4:207190273-207191038	1.81713
4:185689271-185693617	33.8521
4:146976030-146979473	0.059684
8:163447220-163451966	1.79685
6:85969081-86031398	0.0961277
8:173320733-173321566	283.043
5:200321720-200324737	0.173329
8:145483418-145484113	0
8:145483418-145484113	81.1439
5:174126966-174128883	0
3:224154532-224168718	30.404
10:65706591-65711353	8.61473
3:29796459-29830809	0.332124
5:23183497-23184546	5.27183
1:10092333-10096672	11.8899
8:122922780-122925799	0.195914
3:142971283-142972356	0.03613
3:142972491-142974908	0.863451
7:156285427-156288692	0
10:66872515-66873311	0.669527
9:114169757-114174910	0.418703
3:173801385-173803474	0.127524
3:173801385-173803474	0.711236
7:118305188-118306403	0.382272
7:118305188-118306403	1.15364
8:168921962-168923738	0.720377
8:168921962-168923738	2.20743
8:168944580-168945101	11.9655
